Date,ABT,ADBE,ADI,ADP,AMAT,AME,AXP,BA,CL,COF,CSCO,CVX,DD,DELL,FDX,GE,GILD,GM,GS,HAS,IBM,INTC,JBL,JNJ,JPM,KLAC,KMB,LMT,LOW,MA,MKC,MMM,MRK,MS,MU,NEM,OLN,PG,PH,PPG,QCOM,RTX,SPGI,T,TMUS,TXN,UNP,V,WDC,XOM,^GSPC
2018-03-16,0.7546899066677872,0.8078725208075433,0.7464675961182591,0.7364818594284924,0.7464871116588818,0.8117608338675939,0.8564986843554185,0.6909770913415216,0.4908940360147143,0.8729447711970011,0.8733659879439797,0.7741658798876521,0.8210646606468927,0.3354800859720654,0.6745657443929536,0.5778705705439999,0.5985131962310831,0.6868933685231451,0.7767824615393067,0.335431422006889,0.7184040711959538,0.6328581974844371,0.42367593142403914,0.7019471723453454,0.896735439504772,0.7309671617280442,0.4844036875875422,0.6624292617065415,0.6571600195771834,0.8765064689369703,0.482813833728657,0.8445246334861037,0.5083372037016386,0.8669614739776785,0.5111177817392656,0.5241978113936762,0.5156118217219264,0.641710752938335,0.7826457273330931,0.71122081746836,0.6390845549922777,0.6902048766433853,0.8222956266269326,0.6369375984311704,0.5128366698765492,0.6585699077418317,0.7145602130751666,0.9068614716210531,0.6616093064037978,0.6859610616508077,0.9987432592498945
2018-03-19,0.7599449174603129,0.8137937214931663,0.7476118070561346,0.7441523622385098,0.7526090099635871,0.8162567314451517,0.8530207628483405,0.682810860450628,0.47093292526087865,0.8693840400689811,0.8761296151451967,0.7763548662906354,0.8255476953394975,0.3297117411278154,0.6775889422396837,0.5818849471244016,0.6117432852265734,0.694520460109046,0.7829752896681571,0.34674488198367204,0.727129215368137,0.6317117652696183,0.43069693763973194,0.7104830530404258,0.8956330605788512,0.74146751469623,0.4889796095648664,0.6332551214376992,0.6620426622298266,0.8794121596413533,0.47526945741960636,0.8487296157797757,0.5205141177188828,0.8662492421569732,0.5126124878983374,0.5178104532110761,0.5294850833147529,0.640051878097234,0.7771453981319796,0.7227517704716486,0.6515028487678493,0.6909891616855178,0.8222892229043153,0.640742249028533,0.5281025564605953,0.6727812294996451,0.7066048903163767,0.9070850229317151,0.6718896221762024,0.690413969959756,0.9987326506888571
2018-03-20,0.7575842045040184,0.7890582167680833,0.7416359655260257,0.73998919109238,0.7498694276414613,0.8171496944330461,0.8516935535737633,0.6851635524673851,0.46366015583593245,0.8705963459433919,0.8767429357943543,0.7779857725322381,0.8316803372598479,0.32438629462614366,0.6757609574381144,0.5675571810440976,0.6073321899533952,0.6943683159163911,0.7829119633977591,0.35992083498583927,0.7388760703811305,0.6272997020822095,0.4240993933098113,0.7083602447229307,0.894609289027813,0.7403370930576474,0.48132973595502254,0.6292896761588416,0.6591023829816536,0.8774844259964993,0.4693811329480978,0.8523157666238931,0.5194354719417187,0.8652793032333265,0.5158081426213057,0.520092022681398,0.5272488700845894,0.6354476751057075,0.7724068597189113,0.7197065974481973,0.6528887419028527,0.6877907441809311,0.8122482286276375,0.634866994308461,0.527282360059666,0.6705622389814214,0.7048862867203936,0.902969596036322,0.6889527583521723,0.6908775063212869,0.9987670636961571
2018-03-21,0.75680450717417,0.7935915524922812,0.740144528599858,0.7361774178366185,0.7395258770085844,0.8174889321056779,0.8509579526116571,0.6851724974638589,0.4635160204525834,0.882419322809417,0.8768947808614566,0.7631932428684796,0.8231016685047263,0.3179209360148534,0.6728796220551497,0.5602320356323899,0.6127469750523872,0.6861127070385972,0.781845935800177,0.3750881535767203,0.7373363834304927,0.6272027442493179,0.4535115906412787,0.7121648336480605,0.8940176094732862,0.7542939992401715,0.4767399806829332,0.6315769105933975,0.6494256586162337,0.8802010508690612,0.4699061240688774,0.849513495751046,0.5203309816627805,0.8664887086295855,0.5130194486834389,0.5013405179826221,0.507431378103347,0.6309927217621221,0.769800560897564,0.7175296592934767,0.6477485482772385,0.687567782064346,0.8105988934734009,0.6331608713814136,0.5243240775609336,0.6687803573733909,0.7016012933201935,0.9031057492617306,0.6872001863491928,0.6818059912928449,0.9988094773841731
2018-03-22,0.7750256734859594,0.8094774221474522,0.7520133563804989,0.7539085392374184,0.7453553737538972,0.8373511014616153,0.8615721718637293,0.7142216451584004,0.4460614850961204,0.8915158730443088,0.8836593411471045,0.7769042810955816,0.8300284873835654,0.3317362155640959,0.7060299181306238,0.5840282470407722,0.6083883692339237,0.7099380243225122,0.7983346070836383,0.3972854357401002,0.7563969214097419,0.6308490159601591,0.4970310528007598,0.7313864660449011,0.9009017403339216,0.7739390222601538,0.48117898526184644,0.6546894539009127,0.6624100521562979,0.8913842819183784,0.4657465489110778,0.8619744611633962,0.5242328036445436,0.8775489136075257,0.5314265568745546,0.5139648610200837,0.4937193162938564,0.6232310547572961,0.7873921209185833,0.7352459089636636,0.6505741335998368,0.7021357497673835,0.8185381783644119,0.6432000165573926,0.5474879860601757,0.6973009683677357,0.7173626875004779,0.9110985687688321,0.6969889367869542,0.6914941410395138,0.9989209572603226
2018-03-23,0.7863456466581884,0.8208787102603936,0.767306689332517,0.7691672471450398,0.7612974705792557,0.8467604484032824,0.853252078165386,0.6909675032977229,0.4464377635766858,0.8948202137798652,0.8851508639254846,0.7673678366477656,0.8398750177479536,0.3430085902492864,0.752325229225791,0.5890482767790817,0.6298463005956195,0.7241311425801378,0.808346300608794,0.3929525534191121,0.7653746229084529,0.6446297696391359,0.5133773890363076,0.7365396058440241,0.9065838791252685,0.7873258855289818,0.5073964979230057,0.5621457199774457,0.6759191516648567,0.8969029628438181,0.47244815823236536,0.8704434373784362,0.5335397406452793,0.8833289222610643,0.5687696810253221,0.4314575852515639,0.496573391798162,0.6161802092262681,0.8015377644680568,0.7419832363503924,0.666398180439191,0.7051695733731679,0.8195131233327362,0.6612758220944638,0.5704167029150902,0.7058328431244255,0.7271131622297876,0.915667071275859,0.7064215500305816,0.686538519062837,0.9989786787967257
2018-03-26,0.798401100080144,0.8338673484139381,0.7880568639133618,0.792112008282811,0.7882545470624389,0.8591033210833484,0.856543923074405,0.698006685996273,0.42215650397260596,0.90066702315979,0.8968922213181333,0.7914329264901306,0.8410290506463591,0.3732802386942925,0.7767229580283358,0.546047556846758,0.6580692946371474,0.7354261374251578,0.8310694083261977,0.39690915704057944,0.7858500369394948,0.6827555540011594,0.4987455249991401,0.7428990924282081,0.9171921588030961,0.8232161659291434,0.509753595353409,0.584257510480897,0.7084306481201161,0.908219166906629,0.48333467921010687,0.8756861717058786,0.5402185639576154,0.8930212533872373,0.5730891054513568,0.4660473791484252,0.51714496157666,0.6175446129148296,0.8161257367402343,0.7558120231511841,0.6940882391855541,0.728757882720944,0.8242442312190862,0.6366466583994018,0.598319835947123,0.7328552838111775,0.7132856095437963,0.9210810799376201,0.7153190595314652,0.6948002126225702,0.9990622874634916
2018-03-27,0.8014267961785773,0.8117491058006953,0.793797662591789,0.7958723304459655,0.7952309346854906,0.863548970480039,0.8559852192986686,0.7057101659866699,0.37839883489102705,0.9035863614531593,0.8991940843660432,0.7856043222327618,0.8407661083100156,0.3836150078218138,0.7828262348334443,0.4705115549354367,0.6648203914892133,0.7442374081893096,0.8377555352861438,0.40283964404604183,0.7865132425933571,0.6899788750338718,0.4972369172804663,0.732289526780578,0.9198933590190993,0.8280093408992479,0.46243726554449915,0.5942611140869677,0.71932669277868,0.9097612533429642,0.4723957183798346,0.8784892904265141,0.5394784462689166,0.8955344722573914,0.5893011411599666,0.48270227819616435,0.5344500040602954,0.5526931392692992,0.8215291083151655,0.7438655546494481,0.7003440264225956,0.7297737933065991,0.8287673209428178,0.6136519688726587,0.6073643386010659,0.7422286991332167,0.7156049664678898,0.9229554091496457,0.7223472084684646,0.6878437602466139,0.9990849687459873
2018-03-28,0.7958854186349743,0.8120041940251198,0.792793128448735,0.7975904321852392,0.7952360423259702,0.8636052052935866,0.8515330538890685,0.7059439951904612,0.3620541531440352,0.9004151885619331,0.8890750665876339,0.7822314645330809,0.8383121207845963,0.3840640142731229,0.782164385848359,0.46400119911807947,0.6622126749382699,0.7337931362753568,0.8342423432530701,0.4029501784206339,0.7852614232374157,0.6859291006662844,0.49976801993069625,0.7311865212129287,0.9201458974180184,0.8299560827514851,0.4516564399297184,0.5938479060482748,0.720542059882072,0.9058863409352479,0.47130753115957436,0.8775984059167808,0.5191308315591163,0.8958578645761689,0.5963927389277714,0.4872114661235922,0.5367341865305817,0.5407496636248615,0.8208886032753628,0.7391324792892146,0.700153159633447,0.7299429058282377,0.8290383452021483,0.598776596041959,0.6037380814486037,0.7424969529653017,0.7159855417237851,0.9233022641827572,0.7231122945983355,0.6876200368879347,0.9990874127038833
2018-03-29,0.7987122071431509,0.8131625051813395,0.7946529448172845,0.8011902534063582,0.7991822169010613,0.865767949677621,0.8532874851320384,0.7111537149110831,0.37357055072075884,0.9021972915607854,0.8902863052548929,0.7865145381095203,0.8414177329742415,0.3916621681642819,0.7865262661015453,0.4504781385807643,0.6617699901786405,0.741326475632157,0.8354201497593697,0.4066347162173683,0.7836647590806167,0.6919734778024268,0.5062627880917538,0.7312532730862688,0.9216144515519687,0.833004862611484,0.4558317546386254,0.5953418498211693,0.7255735080629803,0.9056190028455169,0.4714473828060972,0.8795104159544106,0.49898016187319144,0.8976058049320648,0.5951407798939217,0.49610444710907153,0.5447850697670513,0.5458114774911007,0.8242968880680924,0.7440297870609396,0.7031282606553035,0.7323304908737153,0.8330889106679022,0.5980076493174767,0.6021862473382997,0.7459898169194479,0.7239611334179841,0.9258872263794699,0.7257361731163969,0.6939240824260732,0.9990386908355202
2018-04-02,0.8089939264262885,0.8164311954929375,0.8018121842210642,0.785043153839703,0.8088631741314728,0.8695956980243652,0.8579783561406368,0.7136088880594126,0.4018038635057048,0.903972177704079,0.8940064624435838,0.7870720677966836,0.845849945397735,0.39162534509582236,0.7797938485677178,0.4640063220352252,0.6770180804773436,0.7409092101746907,0.8361344851246715,0.4049219134429316,0.7913334707047465,0.708933421691075,0.5248308025176686,0.7434251980720291,0.9228035200610635,0.8389325857747942,0.4873713115261147,0.6049182225121432,0.7376893341272679,0.9091134321702781,0.4983873461292607,0.8856300661628451,0.5184938451438413,0.8994032648111215,0.6113937916947062,0.47843285939852365,0.5591242799196539,0.56786891064781,0.8300579771488096,0.7573699071811025,0.7117512599058021,0.7383541566702674,0.8382012748494777,0.6070514045977893,0.6166968170951255,0.7545739130122591,0.7230353154526425,0.9199698280770817,0.7337236804502216,0.7011383562387249,0.9990487202340105
2018-04-03,0.8112275930018573,0.8175576965945809,0.8008752857936446,0.7844802312566369,0.8100340583575272,0.871430054155631,0.8605558786890148,0.7183612278590217,0.4137715551679068,0.905603213860727,0.8918741325963471,0.7911462455960632,0.8487726289498957,0.3931049329616595,0.7836394499714211,0.4662062213840515,0.6764156521722728,0.744839667388227,0.8372346199671556,0.4062979315241029,0.7828674370439617,0.710557432436276,0.5290701890198966,0.746115989896631,0.9238875093251632,0.8450272606266779,0.4941981988797964,0.6037698112154958,0.7393219279931019,0.9040558045115282,0.49548904860162524,0.8881155070158383,0.5264695032991564,0.8973464859680981,0.6153521867352867,0.4604906368139465,0.5663051405794408,0.577559286282739,0.8344930668273741,0.762069699098365,0.7159431407444995,0.7405937011789185,0.8385761728808816,0.6098580271745581,0.6118635687579072,0.7563897092286165,0.7233926982860288,0.9172709090119849,0.7347691243088883,0.7067474156300116,0.9991569152254286
2018-04-04,0.819953020720906,0.8143442340338118,0.802255662948296,0.7968735129209614,0.8133626832719096,0.8666975349851243,0.8650513541013828,0.7052283235088145,0.4241735678191339,0.907819128228153,0.8875837630043456,0.7851546547091877,0.847331293321517,0.3890755949291176,0.7784250747026974,0.4673677123122163,0.6822310669151453,0.7462080904757316,0.8377733198734303,0.4072202022120629,0.782303523875695,0.7067065614789362,0.5248503613263572,0.7530267822458773,0.9244204279351506,0.8456693031050102,0.5123792757079171,0.6187352370282223,0.7523043298363185,0.9039620799579721,0.5082081713888495,0.8885035511791928,0.5317511797131498,0.9026877837308488,0.6204063037130046,0.4562293581169606,0.548052931247882,0.5967358848755465,0.8369605556968335,0.7609806225793666,0.7133868617141215,0.7408143268528449,0.8417487825255903,0.6235848890688519,0.6090810042711571,0.7582620916197362,0.7073366941372422,0.9158508407500486,0.734641662301953,0.701161139626107,0.9991906502375543
2018-04-05,0.8212158683724038,0.8041773987424349,0.79667426649078,0.796418535677542,0.7971853927498023,0.8669919442210958,0.8655768641032021,0.7081710626589919,0.4280654484373072,0.9110363929060479,0.8882087999010325,0.7826107067178469,0.8443381897616486,0.3849190068836844,0.7790151506650502,0.46851619612983386,0.6743851223442026,0.7452781404749856,0.8465214444806948,0.41233618241954445,0.785845565457286,0.7292707528952628,0.52189160453989,0.7511958196303576,0.926601014902624,0.8396543656290522,0.5268922899800182,0.6203140341052328,0.7529281207210218,0.9042327882819587,0.5079807973575142,0.8897639826895484,0.5318817548411967,0.903346128558111,0.5765285829494942,0.46468506722809844,0.5492154500332391,0.5945184931328017,0.837077776885799,0.7628057775352433,0.7111517160560873,0.7375834800610677,0.8382202983543464,0.6534351810741932,0.6132165409459571,0.7441668667196085,0.7054328689441076,0.9160468340236542,0.713683989354573,0.7043098032339423,0.9991530581211882
2018-04-06,0.8305119949757968,0.8088092096914911,0.8057330501358386,0.8062108695131562,0.8026825765824125,0.8692666365478053,0.8715127650760841,0.7214813782690349,0.420459187846499,0.9190305185018659,0.8923471645973359,0.7891863377022881,0.8511509400000143,0.39443981011337154,0.7899357759336272,0.4809483710795892,0.6845002876021636,0.7449333458803293,0.8506282704413445,0.41906746952851676,0.7976789366444267,0.7458655386179555,0.5336005486750989,0.7575009410331355,0.9310670917221925,0.8476685945173403,0.5249138070495519,0.6420277832937368,0.7415803282776052,0.9083434574361334,0.5072378777170867,0.8955721605737822,0.5491012996280233,0.9084012634364917,0.5830944151906229,0.4528311594542403,0.5586025473864836,0.585780152856306,0.8424691458945773,0.7740182493904864,0.7218409236773217,0.746777722589197,0.8358862538605624,0.659301159292453,0.6076994984914221,0.7510578619897942,0.7150585969656267,0.9200716277969712,0.7275873309445082,0.707096035628352,0.9991859858698289
2018-04-09,0.8313886438652143,0.8069519772369038,0.80354577492134,0.8088430892344884,0.8037288742166312,0.8707124325043383,0.8720366188381579,0.7188938543700815,0.418276912203834,0.9210604636979948,0.892115996484532,0.791788439578073,0.8499203564888744,0.39412001533787233,0.789152603545129,0.47430817214796284,0.6838774182498677,0.7476360418479288,0.8560366529858296,0.41433253889887245,0.7967964355012092,0.7470664410779537,0.5357391844477631,0.7568934712001515,0.9380023817133211,0.8453367551971903,0.5256063667817552,0.6405358893197044,0.7158393146156462,0.9100009496149544,0.5062332293442124,0.8950280172597519,0.5227125480788131,0.9109512757367306,0.589430211044992,0.439631591497375,0.5561921130519174,0.5837461627021221,0.8410670581207338,0.7730310226554916,0.7215881002971579,0.7427295126015071,0.8341731908343772,0.6597197226841293,0.6083009956220619,0.7504482808779503,0.7118252745008912,0.9253380015563539,0.7282864842811403,0.7079421184988282,0.9990943142434016
2018-04-10,0.8350860653698877,0.8117205376055933,0.808182122675911,0.8112410055680506,0.810401418051486,0.8736870028163227,0.8735060239285934,0.7269402845199421,0.420145736907924,0.922864634071198,0.8950721577256466,0.7974542301214491,0.8531572854816731,0.4008752691469645,0.7947126361690362,0.48658709726319627,0.6882178240120902,0.7546440130107434,0.8646347473637176,0.4262123751091779,0.8015124305224667,0.7535543710116819,0.5470744852999513,0.7548706875639986,0.9393804739563959,0.8482462959525537,0.522804837166994,0.6447878796639495,0.7241264551974499,0.9121854525143231,0.5034962695440443,0.898067125687028,0.5245057218245207,0.9114388059721868,0.6018581429454876,0.4548955312822444,0.5621999343814107,0.5843889157046711,0.8452651194874857,0.7727278625848526,0.7286072808958939,0.7416967323625225,0.836965736961978,0.6684205478014242,0.6097298198295821,0.7558145464573865,0.706092362978076,0.9263103409794281,0.7389186926229769,0.7160895802680167,0.999066379196696
2018-04-11,0.8349140896792324,0.8119624372540586,0.8042545651041848,0.8112089444935149,0.8142631100803635,0.8756550117199666,0.8727589660973432,0.7298980952700993,0.4209306620936575,0.9223409705973074,0.8974930150707832,0.7963627109940017,0.8524975803590557,0.40476854651233096,0.7938552025289691,0.4868656351243781,0.7159261651686433,0.7546030673210048,0.8642527302253439,0.41828257910822153,0.8004291226589844,0.7639490645358266,0.5466302956479834,0.7584440624731755,0.9361767011856976,0.8503019113740684,0.5379996295744007,0.6440333479368988,0.7242801935973645,0.9107153640394446,0.4986770584310016,0.8982439185976484,0.525200041483133,0.9058424665818745,0.6216135430697378,0.4366497422296219,0.5662190687012016,0.5857118574800392,0.8464963476065871,0.7744257225821058,0.7294093769069835,0.7428096857842311,0.837545822123531,0.668625193965449,0.6097057857579352,0.7546983799907458,0.7016022316106492,0.9272769728529382,0.7431669081251483,0.7130646916758567,0.9990998198393122
2018-04-12,0.8360594175117811,0.8129999049269107,0.8083972912747187,0.8079418805791779,0.8209205534582051,0.8763710770412003,0.8747201496322858,0.7316188116783079,0.41551283178517706,0.9289459274971155,0.8982765807086059,0.7957295561349332,0.8526889537114534,0.4088907476401065,0.7954208730342838,0.49857418634716927,0.719568017431136,0.756804999506814,0.8627244991222449,0.415319007659871,0.8017673896281361,0.77136575816521,0.5496751274434869,0.7594394795060933,0.9361380922335784,0.8579285555777638,0.524741936523618,0.6464364201436925,0.7240329282995792,0.9114537644903011,0.4838113597318142,0.8990649227352523,0.5300559312375805,0.9090085712261546,0.6252046448593076,0.43103038705550134,0.5703072629459239,0.5798663140596142,0.8475643285698882,0.7791320390446037,0.7294419257923662,0.7451628984149791,0.8400441778809777,0.6766679869600736,0.6183647845042917,0.7566736973552675,0.7036486282713471,0.9277518846134177,0.7436591959084216,0.7102533990959603,0.9991155232378014
2018-04-13,0.8356114892990509,0.8112518864895071,0.8074605807975628,0.8123994311104717,0.8243422884243208,0.8758134194857622,0.8793831665562386,0.7264092052841856,0.41454358005941444,0.9287046866216847,0.8989569605131886,0.7994630145945278,0.8519232732110994,0.4023635038028088,0.7885118834885678,0.48551409304720367,0.7194067010040445,0.7586418933317729,0.8618953861726594,0.4125351111922706,0.8032851992775956,0.7686003796262358,0.5461270834729008,0.7576965481406414,0.9218147628339962,0.8597994021646297,0.5467207602717966,0.6485663813857561,0.722380394125323,0.9117436429908923,0.4884164116936233,0.8991038830226974,0.5265200961666477,0.9072183997184401,0.6321386896992008,0.41310318356884784,0.5673485608179166,0.5768845536214223,0.8459731020036307,0.7775408571330078,0.7262816013073937,0.7463202393519625,0.840764211553327,0.681141099728244,0.6182085012846412,0.7541620918779366,0.7033070664312322,0.9276935485529358,0.7422374981852716,0.7043210541742205,0.9991116539745213
2018-04-16,0.8398700629918588,0.814572738252663,0.8056389219537019,0.8128943282887994,0.8258139614031252,0.875971765646657,0.8800304789225325,0.7258601365912852,0.42013547032902765,0.9280140737157114,0.8984952888859299,0.799261648400273,0.8534339240077425,0.408606779721853,0.7882773211390783,0.4852090871916141,0.7143976319746745,0.7625315657869755,0.861679511181483,0.41353456888251605,0.8100215052606657,0.7727732222681026,0.5421421428047495,0.7582515647206285,0.9188826948287868,0.8598768816613084,0.5495925502338923,0.6486434792825199,0.7385793900148324,0.9056449422527887,0.49499324460420013,0.8993311643862575,0.5277646751770381,0.9071493060064012,0.6270122111718245,0.40360040741785996,0.5697820364281025,0.5832466245257626,0.8463768559299737,0.7780279464819894,0.7154110090911948,0.746698539604601,0.8394519756916143,0.6820883485758344,0.6238708241321526,0.7545065531054785,0.7050050864257116,0.9292765356623227,0.7409180053463802,0.7050716315265239,0.9991193936953976
2018-04-17,0.8403608735720703,0.8180916216203775,0.8125170927036448,0.8168444661721079,0.8318073144025409,0.8768448221624219,0.8775203833365515,0.7278534680891358,0.42104280306589437,0.9273564949482072,0.8982101882789265,0.7999364206638512,0.8533664522404443,0.4136581489312979,0.7890292272131856,0.49473739777397,0.7234348019462251,0.7616005858109695,0.8423120872073612,0.39106753366099656,0.8140079373949696,0.7744705157336168,0.5421522909607557,0.7506541300434935,0.9138523521881963,0.8615805691435878,0.5521909742078315,0.6550092097196437,0.737573502100798,0.9046619509512006,0.500849237754483,0.9012341768584933,0.6100355426838334,0.9003966786948112,0.6265571058294207,0.401343028373597,0.5726854782453921,0.5852559415763327,0.8479150132946619,0.7821256949011979,0.7508573670838904,0.7505968699228479,0.8406602372699775,0.6690715550352597,0.6235280068702266,0.7579332625442826,0.7036967200207566,0.9310179534718958,0.7428760596129081,0.6997893038705878,0.999127872073087
2018-04-18,0.8384702986662083,0.8159262038766131,0.8106417254137619,0.81584133151483,0.8095060117616223,0.8746136193538124,0.8750339197145924,0.7306189550355217,0.4127224152923973,0.9306224283004773,0.8972247276846382,0.7939196512268045,0.8515784539660209,0.4062342958044387,0.784730862426177,0.5359998227381714,0.7205442819449465,0.7652785226217179,0.8641618455686236,0.39016276593344074,0.6980487182827052,0.7720013766093861,0.536401970567787,0.7420751061522407,0.9121678149099282,0.8661035843392684,0.5469771463563389,0.6513424803139415,0.7366025449819017,0.9037175269122805,0.4945272372801301,0.9001924565308719,0.6116444451756794,0.899592531009036,0.6204491493240769,0.4141895790794979,0.6006003029865088,0.5802802063438999,0.843175678438912,0.8101405433971354,0.7543789855116774,0.751161199723436,0.8423253756189343,0.6683354376031817,0.6199313655710331,0.7688209202670087,0.7053919772537065,0.93004685769483,0.7411456242246851,0.6941691878804787,0.9991189500752682
2018-04-19,0.8347107924867565,0.815459480451275,0.7919427525218163,0.8175489734819862,0.7923990112226433,0.8750227887902146,0.7489410538063787,0.7395672228654405,0.4115817670098091,0.9218475351064036,0.8970907171247322,0.7931922997912467,0.8505548752350784,0.4092723413799366,0.7851773225360824,0.5272306479408146,0.7210854194360191,0.7604640883386162,0.8644829627063557,0.3928871896409884,0.6993387657802754,0.7704675214345623,0.5358031387349562,0.7411884749022916,0.8916498362567209,0.8477704019843155,0.5414930066671272,0.6481260577800287,0.7370933166299524,0.9050903055593056,0.49569413536541435,0.9002136171130393,0.615389832083652,0.8798251762131946,0.6181226692716608,0.40234775149507424,0.6021493644393439,0.5656875121083512,0.8437118936093927,0.833981423020345,0.7421421441945566,0.7521949356901619,0.8447180023789566,0.6721750088731893,0.6188376434552764,0.7658396509905167,0.7060944321618815,0.9331876206604397,0.7428143048510019,0.6916539973678354,0.9991208849505746
2018-04-20,0.8356642619362757,0.8193135592397844,0.7955020997682448,0.8179284153815631,0.7910078739818377,0.876495024397917,0.7624146063540173,0.7433243453331536,0.4124190623644181,0.9206580603064767,0.8992916305796584,0.7958688564318475,0.8507668393612077,0.4123007154270061,0.785772140934897,0.5083942408330713,0.7234139136823546,0.7680238010967323,0.8674157754646742,0.3944345250182553,0.7404190535934092,0.77177756559924,0.5508132404783332,0.7409294102929651,0.8921846955084571,0.8474407665065845,0.5400863057647427,0.6517405200316603,0.748501052558608,0.9053942187234295,0.5456159529428193,0.8992300756933201,0.610656660480777,0.8857515337157736,0.6301291489152675,0.4060972630425383,0.6035527173338165,0.5683080208848827,0.8389424992638278,0.834854939151901,0.7438756750577252,0.7518765765341613,0.8446521378003407,0.6723055507807649,0.617455092033186,0.7666186500119984,0.7075540121191409,0.9323473486641117,0.7457644976238688,0.6934206749101144,0.9991239244366115
2018-04-23,0.8351451656521273,0.8188241721971675,0.7896565616785503,0.8165154422178547,0.7907425429663143,0.8792368103863678,0.7638100537244915,0.7457372712837892,0.4051803848142847,0.9195548092149608,0.8994345399613207,0.7923970683607218,0.8513202314025536,0.4101845542704277,0.787544392889785,0.5123642669777331,0.7227897624730516,0.768241407719101,0.858274161500125,0.3952037029177629,0.7405815057671461,0.7688360903102485,0.5692372969760034,0.7398219810779273,0.8906651721240307,0.851198749457321,0.531594895300558,0.6576455432058208,0.7451731528113127,0.9020518062622992,0.5485358467603133,0.9021697666392327,0.6008730144413037,0.8854067473736439,0.6268462619909776,0.4043076102075325,0.5956721979321175,0.5620005898347349,0.8315689804291208,0.8529087394212646,0.7397894795335044,0.7570780455675918,0.8446788601707779,0.6689574868461637,0.6141105033959171,0.7613849550290951,0.7074141090410304,0.9318756855657367,0.7349049243014767,0.6895095986597599,0.9991142322241765
2018-04-24,0.8378489316519757,0.8199881452970346,0.7864304381958518,0.8174123405264265,0.7933404548032448,0.8642608349516374,0.761334359906385,0.7520589509578464,0.39644783125299154,0.9128088335725043,0.8999412378591589,0.7971832849716175,0.8514461082913668,0.4106645059114227,0.7912682787200742,0.5097161901921519,0.7275339214712677,0.7552072995836576,0.8617043466896914,0.39737229205533375,0.7419103753190458,0.760488740037453,0.5690101479150402,0.78500374896417,0.8882778338095044,0.8514277875748616,0.4963096842945523,0.6343367805461967,0.745001619758142,0.9063287859690138,0.5483244885982153,0.8610448973518429,0.5986958680194991,0.8872040791784852,0.6330632506371869,0.40174382204193104,0.6022321797475104,0.5958236778896185,0.8232152053433293,0.8510066996986422,0.7390451514688808,0.7584089067960141,0.8465429251457994,0.6727625664465239,0.6045847865382173,0.7512722386083112,0.7134844508068389,0.930633061123201,0.7337781647145272,0.6934931474974185,0.999126631543211
2018-04-25,0.884135461000042,0.8214724179438867,0.7885216919147623,0.8203027633535318,0.795221170780671,0.8643518377691427,0.7552961002001337,0.7391745969740638,0.3958161890537219,0.8551471730200807,0.8990755186488784,0.7973133193512667,0.8514191247801485,0.409466975972461,0.7921372137295781,0.4929125667156784,0.7281317530193483,0.7611733154278477,0.864709141731538,0.3996364746930641,0.7425745083316009,0.761520385777572,0.5673741531004782,0.7853806208194515,0.8903634908353977,0.8500430289613247,0.4989235651757449,0.6215001111024631,0.7392824467984329,0.9040603656721898,0.5501235169551212,0.8585937973697501,0.5969609686553264,0.8778181142548855,0.6357654030313885,0.40563564554522497,0.6110250245841401,0.5969277505073775,0.8108433519492219,0.8493710284005744,0.7388188920223586,0.7567863095447013,0.8464422420583619,0.6738890099022142,0.6020724945035354,0.8230066812258359,0.7091693660886665,0.9301196870036738,0.7322310005501977,0.6917688877442896,0.9991148229298689
2018-04-26,0.9014580803375889,0.8240173037473093,0.811244936635423,0.8227487649109334,0.8009339628650147,0.8542972533456327,0.7574486825597326,0.7400380149311301,0.3983205061816882,0.8432384359055668,0.9007261454331879,0.8002636172834815,0.8522813602909376,0.4160797633953837,0.790709884959025,0.5029379816628861,0.7294980224044308,0.7692994136074839,0.8658914946310797,0.38801783514457977,0.7427648452262631,0.7654302267529836,0.5690968652664637,0.7938798420465752,0.8866786913352469,0.8549562872697143,0.51982208767099,0.6215717558612482,0.742476716829992,0.8994795172364219,0.6287669506732213,0.8570395268655109,0.5902868464835267,0.8767061104610319,0.6410587808395839,0.41389240042608755,0.6195461627528235,0.6010516414531892,0.7721285162157132,0.8479205436848953,0.7421451519571473,0.7641715916271683,0.8452664658450784,0.5406984716779715,0.603235149077758,0.817294025806958,0.7225721239649892,0.9039936628215197,0.7363129465159117,0.6959453545160574,0.9991197270412486
